Row,Defect,Drilling_Stress,Milling_Stress,Assembly_Stress,Max_Stress,Most_Abnormal_Zone,Zone_Status,Likely_Zone,Zone_Confidence,Drilling_Probability,Milling_Probability,Assembly_Probability,Evidence
138,Crack,1.3406578958757849,1.2440679999134825,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Medium,0.3518795584780792,0.1597407002411216,0.48837974128079914,Assembly stress = 1.67; Drilling stress = 1.34
139,Crack,0.8086702595040876,0.7696614681684332,0.7629192893191856,0.8086702595040876,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
140,Crack,1.4468770008562923,1.351554823253135,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3700149391416181,0.16818659081974746,0.46179847003863456,Assembly stress = 1.67; Drilling stress = 1.45
141,Crack,1.196456033157384,1.0996047047142985,1.4398794341371255,1.4398794341371255,Assembly,Assembly,Assembly,Medium,0.3663736308683137,0.1662770134166215,0.4673493557150648,Assembly stress = 1.44; Drilling stress = 1.20
142,Crack,0.5131704079250972,0.6002858579570688,0.2602484338489888,0.6002858579570688,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
143,Crack,0.5411491981299298,0.4234125588004166,0.8878288132240637,0.8878288132240637,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
144,Crack,0.5557550568244329,0.5463516552945016,0.3713347359046455,0.5557550568244329,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
145,Crack,0.3171462982550171,0.414235428931724,0.733847478216594,0.733847478216594,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
146,Crack,0.999673445710914,0.920498971890539,1.084555451682182,1.084555451682182,Assembly,Assembly,Assembly,Low,0.39207568446933694,0.18111519031088502,0.426809125219778,Assembly stress = 1.08; Drilling stress = 1.00
147,Crack,1.2761851355877551,0.625186690645843,0.919605877940409,1.2761851355877551,Drilling,Drilling,Drilling,Medium,0.5099882772129992,0.13298576788273672,0.35702595490426403,Drilling stress = 1.28; Assembly stress = 0.92
148,Crack,1.3641269142332173,1.1940035958232935,0.9071007683997064,1.3641269142332173,Drilling,Drilling,Drilling,Medium,0.4866312239357584,0.2052515082955421,0.3081172677686995,Drilling stress = 1.36; Assembly stress = 0.91
149,Crack,0.6565872597812631,0.6529900685535652,0.4835747806636081,0.6565872597812631,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
150,Crack,1.3028253651341832,0.7791328850407865,0.9015905425865556,1.3028253651341832,Drilling,Drilling,Drilling,Medium,0.5087356263960905,0.15066951907825685,0.3405948545256527,Drilling stress = 1.30; Assembly stress = 0.90
151,Crack,1.4384969103846468,1.343084747253926,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3685881198669901,0.1675229690641634,0.46388891106884655,Assembly stress = 1.67; Drilling stress = 1.44
152,Crack,0.5544204104017891,0.5541982249244083,0.3658622647617199,0.5544204104017891,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
153,Crack,0.4721224622216972,0.5149786272450719,0.3586125370745525,0.5149786272450719,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
154,Crack,0.9208524778740356,0.4854961373283593,0.8308933354975413,0.9208524778740356,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
155,Crack,0.1959837774369613,0.0641141866724263,0.4551031208306693,0.4551031208306693,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
156,Crack,0.6668185507449623,0.5341228852290405,0.8714782012045373,0.8714782012045373,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
157,Crack,1.335058206651112,1.2403179560406223,1.6679454986427311,1.6679454986427311,Assembly,Assembly,Assembly,Medium,0.35090247640912614,0.1595920558979068,0.48950546769296704,Assembly stress = 1.67; Drilling stress = 1.34
158,Crack,0.586985572095716,0.6069849113881286,0.398382355638406,0.6069849113881286,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
159,Crack,1.2965195785245345,1.454384423976715,0.9053645140032692,1.454384423976715,Milling,Milling,Drilling,Medium,0.4421297986450486,0.2588687472700609,0.2990014540848906,Drilling stress = 1.30; Assembly stress = 0.91
160,Crack,1.0002984910913906,0.9230906592553276,1.0923983013950485,1.0923983013950485,Assembly,Assembly,Assembly,Low,0.39072833266283685,0.18084810946385985,0.42842355787330344,Assembly stress = 1.09; Drilling stress = 1.00
161,Crack,0.7021723301805305,0.6628650311742526,0.8618068972425226,0.8618068972425226,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
162,Crack,1.1276541267896505,1.038088396102458,1.3229737423240524,1.3229737423240524,Assembly,Assembly,Assembly,Low,0.3741305818795352,0.17103906396267915,0.4548303541577857,Assembly stress = 1.32; Drilling stress = 1.13
163,Crack,1.2687299032797594,1.6326944423847345,0.9138988167879732,1.6326944423847345,Milling,Milling,Drilling,Medium,0.4130859886111474,0.29722015734046886,0.28969385404838366,Drilling stress = 1.27; Milling stress = 1.63
164,Crack,0.9785036137876444,0.896944279458179,1.051564555338702,1.051564555338702,Assembly,Assembly,Assembly,Low,0.3942230388512587,0.18167335515709,0.42410360599165137,Assembly stress = 1.05; Drilling stress = 0.98
165,Crack,1.4530486490787395,1.3578424256819954,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.37106199368288173,0.16868207725446618,0.4602559290626521,Assembly stress = 1.67; Drilling stress = 1.45
166,Crack,1.3461927738825792,1.248690600184012,1.668178918115637,1.668178918115637,Assembly,Assembly,Assembly,Medium,0.3529308989206094,0.16007187446075705,0.4869972266186335,Assembly stress = 1.67; Drilling stress = 1.35
167,Crack,1.144097417818442,0.7669217649076032,0.9160001458010248,1.144097417818442,Drilling,Drilling,Drilling,Low,0.4675202849775536,0.160311677483216,0.37216803753923033,Drilling stress = 1.14; Assembly stress = 0.92
168,Crack,0.6075077554721184,0.7268655735511962,0.876474641383792,0.876474641383792,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
169,Crack,0.1335134433373676,0.4276197127984182,0.5175245806660281,0.5175245806660281,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
170,Crack,1.0047301369297204,1.970027272403518,0.8975608192085032,1.970027272403518,Milling,Milling,Milling,Low,0.3114141965497701,0.40881952631559515,0.2797662771346348,Milling stress = 1.97; Drilling stress = 1.00
171,Crack,0.8681777983722452,0.8171367637805627,0.8552206162243234,0.8681777983722452,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
172,Crack,1.44328487088465,0.710901712755476,0.9171001043826822,1.44328487088465,Drilling,Drilling,Drilling,High,0.5460792987514029,0.13126705846958298,0.32265364277901415,Drilling stress = 1.44; Assembly stress = 0.92
173,Crack,1.3251777364855877,1.2292843396571949,1.659458498166244,1.659458498166244,Assembly,Assembly,Assembly,Medium,0.35072758273468646,0.15932867821574492,0.4899437390495687,Assembly stress = 1.66; Drilling stress = 1.33
174,Crack,1.2467204113844228,1.1505442440888858,1.5265992364967835,1.5265992364967835,Assembly,Assembly,Assembly,Medium,0.3600850754884801,0.16353335513565861,0.4763815693758612,Assembly stress = 1.53; Drilling stress = 1.25
175,Crack,0.4979806490429457,0.5399966079190156,0.8658726769432837,0.8658726769432837,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
176,Crack,1.4176704037080454,0.6506996607068014,0.9186492589999292,1.4176704037080454,Drilling,Drilling,Drilling,High,0.5436751816912002,0.12624621057842877,0.3300786077303711,Drilling stress = 1.42; Assembly stress = 0.92
177,Crack,1.3800737625635435,0.7054987578246114,0.9153779465790676,1.3800737625635435,Drilling,Drilling,Drilling,Medium,0.5310638833080025,0.1352547633898082,0.3336813533021894,Drilling stress = 1.38; Assembly stress = 0.92
178,Crack,1.2110566126640046,0.6073033865032117,0.9027498572409838,1.2110566126640046,Drilling,Drilling,Drilling,Medium,0.49799116474566163,0.13613974959141434,0.365869085662924,Drilling stress = 1.21; Assembly stress = 0.90
179,Crack,0.3001699345148022,0.287660309212003,0.7494809994632925,0.7494809994632925,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
180,Crack,1.230875174571742,1.1321317884914237,1.499991430922877,1.499991430922877,Assembly,Assembly,Assembly,Medium,0.3620833720719435,0.1640192712035267,0.4738973567245299,Assembly stress = 1.50; Drilling stress = 1.23
181,Crack,1.4002339149640934,0.6830584570625393,0.9178663790629524,1.4002339149640934,Drilling,Drilling,Drilling,High,0.5372344697158643,0.13111987611929019,0.3316456541648455,Drilling stress = 1.40; Assembly stress = 0.92
182,Crack,1.0417492922278266,1.2405429481942256,0.9122046413751193,1.2405429481942256,Milling,Milling,Drilling,Low,0.40185488672470965,0.24511745910124902,0.3530276541740414,Drilling stress = 1.04; Assembly stress = 0.91
183,Crack,0.2268439540377641,0.4092177304464803,0.4392628927340635,0.4392628927340635,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
184,Crack,1.1072813586861276,1.018099709593078,1.2894132223532804,1.2894132223532804,Assembly,Assembly,Assembly,Low,0.3763484432431695,0.1721190855957033,0.4515324711611272,Assembly stress = 1.29; Drilling stress = 1.11
185,Crack,0.3025823141980197,0.2096036093892048,0.6859879131397448,0.6859879131397448,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
186,Crack,0.7321457393347449,1.0981270051304064,0.8507538270024171,1.0981270051304064,Milling,Milling,Assembly,Low,0.3512601675024704,0.25324597562664886,0.3954938568708808,Assembly stress = 0.85; Drilling stress = 0.73
187,Crack,0.2681902523834507,1.184623291658262,0.3163787903014332,1.184623291658262,Milling,Milling,Milling,Low,0.30307196354740956,0.37889386999964325,0.3180341664529472,Milling stress = 1.18; Assembly stress = 0.32
188,Crack,1.548130159964833,0.7103270475685365,0.9171907240901296,1.548130159964833,Drilling,Drilling,Drilling,High,0.5719444022533489,0.12372872838578425,0.3043268693608668,Drilling stress = 1.55; Assembly stress = 0.92
189,Crack,0.2885793331277598,0.2119968757041541,0.4984464079567248,0.4984464079567248,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
190,Crack,1.1544424574487735,0.9856112673763188,1.3596728368243745,1.3596728368243745,Assembly,Assembly,Assembly,Low,0.37733946234051596,0.15936016708049194,0.4633003705789921,Assembly stress = 1.36; Drilling stress = 1.15
191,Crack,0.6698112416767313,0.6778979812056352,0.541931126416581,0.6778979812056352,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
192,Crack,0.356849652974744,0.2377671485585698,0.7804065692172455,0.7804065692172455,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
193,Crack,0.7552557759587981,0.746396906151179,0.697435178763852,0.7552557759587981,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
194,Crack,0.419530859260267,0.3674570218089648,0.827956631370468,0.827956631370468,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
195,Crack,0.9791407773923252,0.9020603991684376,1.0717478856727032,1.0717478856727032,Assembly,Assembly,Assembly,Low,0.39063440666869587,0.18082768161004334,0.4285379117212607,Assembly stress = 1.07; Drilling stress = 0.98
196,Crack,1.3382940964473042,0.7964126947369714,0.917017638227272,1.3382940964473042,Drilling,Drilling,Drilling,Medium,0.5136014209138151,0.149368877840609,0.33702970124557585,Drilling stress = 1.34; Assembly stress = 0.92
197,Crack,1.4590571518846556,0.8972197310457206,0.91731107388388,1.4590571518846556,Drilling,Drilling,Drilling,High,0.535672621580086,0.15270967846488062,0.31161769995503336,Drilling stress = 1.46; Assembly stress = 0.92
198,Crack,1.4388598532047645,1.3421862090280388,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3687280626436481,0.16737529893209807,0.46389663842425377,Assembly stress = 1.67; Drilling stress = 1.44
199,Crack,0.324491768422914,0.5795278559553946,0.3644522878184739,0.5795278559553946,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
200,Crack,0.3031083139392591,0.7902662659283043,0.5569979713152455,0.7902662659283043,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
201,Crack,1.2393546250830092,0.91930009464484,0.896883450427877,1.2393546250830092,Drilling,Drilling,Drilling,Medium,0.4823767731792283,0.17512916454494254,0.3424940622758291,Drilling stress = 1.24; Assembly stress = 0.90
202,Crack,0.3458139746843348,0.3848264086490882,0.7354911767290202,0.7354911767290202,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
203,Crack,1.411885115649422,0.6554452619512798,0.9115699514089654,1.411885115649422,Drilling,Drilling,Drilling,High,0.5431810727335055,0.12746676925949263,0.32935215800700174,Drilling stress = 1.41; Assembly stress = 0.91
204,Crack,0.466107445720568,0.5143681190634893,0.3889893572115627,0.5143681190634893,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
205,Crack,1.256871578462998,0.7394723818503658,0.9169945965878517,1.256871578462998,Drilling,Drilling,Drilling,Medium,0.4975391008213218,0.14828376527304094,0.35417713390563726,Drilling stress = 1.26; Assembly stress = 0.92
206,Crack,0.3112780305311924,0.1070695936843248,0.3948581104781156,0.3948581104781156,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
207,Crack,0.2713841718536892,0.2902855925514095,0.7515882591580855,0.7515882591580855,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
208,Crack,0.7765176773686915,0.7575192937810193,0.7253596797027506,0.7765176773686915,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
209,Crack,0.6968613806894087,0.6545963114815183,0.6130757577551688,0.6968613806894087,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
