Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization,WIP_Stored,Drilling_Util_Pct,Milling_Util_Pct,Assembly_Util_Pct,Drilling_Score,Milling_Score,Assembly_Score,Bottleneck_Zone,Bottleneck_Score,Throughput_Gap,Throughput_Loss_Percent
5,3590,3.001041,0.000102,46.765266,156,3455,2.995155,0.0,0.108233,21,3434,2.998558,0.042808,0.248977,0.179364,0.358334,177.0,24.8977,17.9364,35.8334,0.24897843630708888,0.179364,0.3728928555885185,Assembly,0.3728928555885185,156,4.345403899721449
3,2277,2.989316,0.0,69.502194,211,2070,2.993383,0.0,0.125893,4,2066,2.987555,8.9e-05,0.157557,0.10747,0.214437,215.0,15.755700000000001,10.747,21.4437,0.157557,0.10747,0.21446726859809798,Assembly,0.21446726859809798,211,9.266578831796222
11,682,2.974522,0.0,42.510091,2,711,2.991189,0.0,4.464345,31,680,3.011268,0.0,0.046952,0.036922,0.071136,33.0,4.6952,3.6922,7.113600000000001,0.046952,0.036922,0.071136,Assembly,0.071136,2,0.2932551319648094
20,15400,2.99972,71.015454,234.673897,5834,15000,2.995983,1.573096,280.537176,5434,9566,2.999886,2.926464,0.997587,0.77947,0.997642,11268.0,99.7587,77.947,99.7642,1.997587,1.2505651500225201,1.9929224793729707,Drilling,1.997587,5834,37.883116883116884
18,13410,3.003625,9.665868,173.976467,3850,13356,2.999027,1.583388,223.384766,3796,9560,2.998399,2.896057,0.927492,0.693269,0.996346,7646.0,92.7492,69.32690000000001,99.63459999999999,1.0636013600837924,1.1674462958572511,1.981285161818306,Assembly,1.981285161818306,3850,28.70991797166294
14,696,3.011208,0.0,2.23363,2,727,3.009333,0.0,16.336965,33,694,2.985163,0.0,0.048494,0.037982,0.071964,35.0,4.8494,3.7982,7.1964,0.048494,0.037982,0.071964,Assembly,0.071964,2,0.28735632183908044
7,9607,2.998508,0.978259,63.555108,734,9074,2.998903,0.172472,9.452949,201,8873,3.003015,2.242728,0.665591,0.471597,0.926307,935.0,66.5591,47.1597,92.6307,0.6793662974162498,0.5232471998064225,1.6890511851132233,Assembly,1.6890511851132233,734,7.640262308733216
7,5124,3.007641,0.02829,46.654261,336,4823,2.993777,0.000971,0.44405,35,4788,2.999751,0.195038,0.356345,0.250369,0.499288,371.0,35.6345,25.0369,49.9288,0.3567433639955326,0.25065978542610995,0.5656197622003707,Assembly,0.5656197622003707,336,6.557377049180328
9,6813,2.998997,0.157303,16.240803,227,6633,2.993309,0.036361,3.302242,47,6586,3.004498,0.735114,0.47204,0.344626,0.688093,274.0,47.204,34.4626,68.8093,0.47425505307844684,0.35551503077114743,0.9381027777774754,Assembly,0.9381027777774754,227,3.3318655511522093
17,12036,3.000716,3.527559,143.864907,2494,12563,3.000037,0.949701,173.129379,3021,9542,3.006618,2.919764,0.833866,0.65369,0.997438,5515.0,83.3866,65.369,99.74380000000001,0.8835391176287347,0.9380970133491773,1.9904398321004264,Assembly,1.9904398321004264,2494,20.72116982386175
14,2852,2.994836,0.0,13.931843,13,2948,3.004349,0.0,9.890264,109,2839,2.996637,0.007806,0.19746,0.153764,0.295887,122.0,19.746,15.3764,29.588700000000003,0.19746,0.153764,0.298541794120818,Assembly,0.298541794120818,13,0.45582047685834504
4,3072,3.007625,0.0,32.574952,312,2764,3.00097,0.0,1.419671,4,2760,2.995271,0.002387,0.21382,0.14383,0.287047,316.0,21.382,14.383000000000001,28.7047,0.21382,0.14383,0.28785881060291985,Assembly,0.28785881060291985,312,10.15625
8,6032,2.99342,0.085809,102.979731,681,5384,3.000287,0.006103,0.205119,33,5351,2.995571,0.289126,0.417613,0.28024,0.557574,714.0,41.7613,28.023999999999997,55.757400000000004,0.41882131446068066,0.2820676657626664,0.6559047718390486,Assembly,0.6559047718390486,681,11.289787798408488
5,3635,3.002098,0.000859,63.008614,292,3370,3.005093,0.0,1.568626,27,3343,3.009638,0.024854,0.25204,0.17562,0.349929,319.0,25.203999999999997,17.562,34.9929,0.2520520959587191,0.17562,0.3583817610913156,Assembly,0.3583817610913156,292,8.033012379642365
5,3545,3.003497,0.002082,0.051116,5,3725,3.00059,0.0,68.714401,185,3540,3.001706,0.037325,0.246404,0.193877,0.36896,190.0,24.6404,19.3877,36.896,0.24643331756234352,0.193877,0.3816541058877185,Assembly,0.3816541058877185,5,0.14104372355430184
3,12359,3.00272,4.065102,154.447434,2766,11968,2.999245,0.609854,155.702468,2375,9593,2.992222,2.923109,0.854631,0.622528,0.997681,5141.0,85.4631,62.25279999999999,99.7681,0.9118734982314411,0.8051610126208661,1.9918204552536594,Assembly,1.9918204552536594,2766,22.380451492839228
5,2972,2.997672,0.001233,41.122106,112,2880,2.991901,0.0,0.080873,20,2860,3.005816,0.005389,0.206229,0.149384,0.299048,132.0,20.6229,14.9384,29.904799999999998,0.20624636241804498,0.149384,0.3008807806196628,Assembly,0.3008807806196628,112,3.768506056527591
2,1420,2.980412,0.0,13.349521,22,1404,3.007294,0.0,6.341894,6,1398,2.985305,0.0,0.09783,0.073184,0.145032,28.0,9.783,7.3184,14.5032,0.09783,0.073184,0.145032,Assembly,0.145032,22,1.5492957746478873
5,8124,2.997715,0.490573,12.268225,113,8076,2.989452,0.18948,7.04197,65,8011,3.00206,1.740226,0.562547,0.418627,0.835863,178.0,56.2547,41.862700000000004,83.58630000000001,0.5694549752697209,0.47537058654924247,1.4277079594791897,Assembly,1.4277079594791897,113,1.3909404234367306
4,3918,2.998474,0.009117,0.483261,3,4134,2.999627,0.0,71.550631,219,3915,2.998629,0.065504,0.271945,0.215167,0.407946,222.0,27.194499999999998,21.5167,40.794599999999996,0.2720733805071499,0.215167,0.4302236882001101,Assembly,0.4302236882001101,3,0.0765696784073507
11,7865,2.994059,0.361728,2.430317,113,8008,2.995106,0.080403,16.633911,256,7752,2.996406,1.335317,0.54109,0.414826,0.80781,369.0,54.108999999999995,41.4826,80.781,0.5461836518690706,0.43890429105614703,1.2619467820943218,Assembly,1.2619467820943218,113,1.4367450731087095
13,12886,3.00139,6.186536,180.408222,3389,11730,3.002453,0.632728,156.624602,2233,9497,3.00564,2.885517,0.882076,0.610749,0.992384,5622.0,88.2076,61.0749,99.2384,0.9691913481606975,0.8002320907226572,1.9737385435716468,Assembly,1.9737385435716468,3389,26.299860313518547
11,10515,3.004142,1.692393,64.112758,1004,10770,2.994844,0.45065,89.384678,1259,9511,2.996255,2.859911,0.731217,0.559237,0.990559,2263.0,73.1217,55.9237,99.0559,0.7550483339516213,0.6941931815411447,1.9632050298312338,Assembly,1.9632050298312338,1004,9.548264384213029
15,10290,2.997375,1.84942,61.377544,727,10845,2.997149,0.441487,55.719219,1282,9563,2.994833,2.910836,0.713958,0.564307,0.995585,2009.0,71.3958,56.4307,99.55850000000001,0.7400005005520629,0.696519137401654,1.9855504495856093,Assembly,1.9855504495856093,727,7.06511175898931
16,7623,3.002289,0.541283,4.377554,164,7799,2.993415,0.099429,35.376407,340,7459,3.004361,1.233416,0.528483,0.404929,0.779197,504.0,52.8483,40.4929,77.9197,0.5361050451959654,0.43470500837557857,1.198677597658571,Assembly,1.198677597658571,164,2.1513839695657877
7,5495,3.002556,0.050217,72.091028,519,4998,2.994412,0.001419,0.991319,22,4976,2.998112,0.179867,0.381696,0.259664,0.519134,541.0,38.169599999999996,25.9664,51.913399999999996,0.38240312777531493,0.260088948011998,0.5803061565627932,Assembly,0.5803061565627932,519,9.444949954504095
9,1386,3.012533,0.0,4.593983,2,1428,2.994937,0.0,21.711925,44,1384,3.000415,0.0,0.096637,0.074005,0.144188,46.0,9.6637,7.4005,14.418800000000001,0.096637,0.074005,0.144188,Assembly,0.144188,2,0.1443001443001443
18,10150,3.006778,1.284064,113.891943,1127,9282,2.999555,0.255794,10.321376,259,9023,3.003232,2.636554,0.705035,0.483366,0.94187,1386.0,70.5035,48.336600000000004,94.187,0.7231164728016807,0.5599686439612462,1.8385530717933736,Assembly,1.8385530717933736,1127,11.103448275862068
14,2788,2.994164,0.0,0.766532,4,2996,2.987639,0.0,37.736191,212,2784,3.00618,0.007011,0.193235,0.155399,0.290877,216.0,19.3235,15.539900000000001,29.087699999999998,0.193235,0.155399,0.2932614173175832,Assembly,0.2932614173175832,4,0.1434720229555237
4,2776,2.992919,0.0,32.38506,20,2828,2.992377,0.0,1.938999,72,2756,3.000006,0.011208,0.191913,0.146922,0.287658,92.0,19.1913,14.6922,28.765800000000002,0.19191299999999997,0.146922,0.2914698027806979,Assembly,0.2914698027806979,20,0.7204610951008645
8,12816,3.000569,7.705793,188.247881,3278,13122,3.002315,1.024065,197.982569,3584,9538,3.004623,2.917181,0.887566,0.682789,0.996225,6862.0,88.75659999999999,68.2789,99.6225,0.9960746775619289,0.9894658047263563,1.9883483625623692,Assembly,1.9883483625623692,3278,25.57740324594257
16,8436,2.994203,0.546909,3.625792,54,8652,3.000951,0.119107,24.288442,270,8382,3.00408,1.986743,0.583515,0.450775,0.875491,324.0,58.3515,45.0775,87.5491,0.5912162673889264,0.4864439801726864,1.5511755549546802,Assembly,1.5511755549546802,54,0.6401137980085349
1,8772,3.000903,0.770639,83.610518,556,8352,2.996709,0.126518,3.440869,136,8216,2.995531,1.892423,0.608888,0.434022,0.85567,692.0,60.888799999999996,43.4022,85.56700000000001,0.6197397084182832,0.47191035277093657,1.499276642902983,Assembly,1.499276642902983,556,6.338349293205654
12,9348,2.999653,0.780299,66.446496,852,8700,2.996127,0.181121,4.524918,204,8496,3.000701,1.974804,0.648688,0.451821,0.886309,1056.0,64.86880000000001,45.1821,88.6309,0.659675735148465,0.5060613163362114,1.5579331415536497,Assembly,1.5579331415536497,852,9.114249037227214
13,7821,2.997298,0.314649,1.112196,16,8217,2.999824,0.084748,28.144882,412,7805,2.99974,1.241395,0.542636,0.427685,0.813871,428.0,54.263600000000004,42.768499999999996,81.3871,0.5470667116589017,0.4530644884572261,1.2360652284925455,Assembly,1.2360652284925455,16,0.2045774197672932
6,3465,3.001049,0.00121,0.048232,5,3845,2.990708,0.0,92.795421,385,3460,3.005739,0.032881,0.240709,0.199538,0.361314,390.0,24.0709,19.9538,36.1314,0.24072603854487787,0.19953800000000002,0.3724967165624667,Assembly,0.3724967165624667,5,0.1443001443001443
18,13248,3.003407,6.878023,188.682469,3700,13212,3.002554,1.235085,158.33567,3664,9548,3.005698,2.933587,0.906728,0.686001,0.997705,7364.0,90.6728,68.6001,99.7705,1.0035804822780123,1.0558719763203035,1.995407987510632,Assembly,1.995407987510632,3700,27.92874396135266
5,3615,3.001234,0.008032,0.07298,14,3655,3.002519,0.0,32.502603,54,3601,3.010734,0.045454,0.25082,0.190357,0.376842,68.0,25.081999999999997,19.0357,37.684200000000004,0.250933102142528,0.190357,0.3923007512128696,Assembly,0.3923007512128696,14,0.3872752420470263
17,13039,2.998299,7.036397,193.565454,3463,12869,2.997551,0.965552,183.441117,3293,9576,2.997878,2.92622,0.898744,0.666986,0.997702,6756.0,89.8744,66.6986,99.7702,0.9978266165808923,0.9561399132351391,1.992899495800657,Assembly,1.992899495800657,3463,26.558785182912796
2,1424,3.003809,0.0,0.139462,9,1466,2.998333,0.0,48.294428,51,1415,3.015216,0.0,0.098889,0.076258,0.148495,60.0,9.8889,7.625800000000001,14.849499999999999,0.09888899999999999,0.076258,0.148495,Assembly,0.148495,9,0.6320224719101123
6,5768,3.003822,0.092462,15.720826,99,5720,3.000179,0.00917,3.129161,51,5669,3.008909,0.349314,0.400396,0.297797,0.593276,150.0,40.0396,29.7797,59.327600000000004,0.4016979982946247,0.3005431404298952,0.7120765064718684,Assembly,0.7120765064718684,99,1.7163661581137308
15,10470,2.993697,1.371395,63.74043,1001,10440,3.001115,0.409522,99.554387,971,9469,3.001866,2.914868,0.724904,0.543952,0.98796,1972.0,72.4904,54.3952,98.79599999999999,0.7442152192171579,0.6665915770045328,1.9792967191084299,Assembly,1.9792967191084299,1001,9.560649474689589
16,10944,2.996512,3.087372,74.146439,1641,11072,3.002787,0.477088,160.63089,1769,9303,3.003694,2.734364,0.747648,0.576926,0.971364,3410.0,74.7648,57.692600000000006,97.1364,0.7911226498980348,0.7197995709288842,1.9013119210064409,Assembly,1.9013119210064409,1641,14.994517543859647
8,6435,2.996707,0.15237,0.366562,34,6696,3.003791,0.018186,65.949085,295,6401,3.004024,0.648513,0.446402,0.348425,0.668589,329.0,44.6402,34.8425,66.8589,0.448547589324825,0.3538711624708915,0.8891460714417139,Assembly,0.8891460714417139,34,0.5283605283605284
6,4212,3.000269,0.002527,0.118823,30,4290,2.994948,1.8e-05,49.051185,108,4182,3.005877,0.051562,0.292526,0.223054,0.437412,138.0,29.2526,22.3054,43.7412,0.29256158380405484,0.22305939046104012,0.454948061293571,Assembly,0.454948061293571,30,0.7122507122507122
10,13840,3.00023,12.171477,233.513945,4260,14040,2.997117,2.01718,196.794075,4460,9580,2.995621,2.926393,0.960642,0.730027,0.997635,8720.0,96.0642,73.0027,99.76350000000001,1.1320339480117665,1.334112011164244,1.992891332513814,Assembly,1.992891332513814,4260,30.78034682080925
1,6147,2.993463,0.120502,6.053346,27,6372,2.999729,0.040176,8.051946,252,6120,3.004232,0.40931,0.425694,0.33167,0.638874,279.0,42.5694,33.167,63.88740000000001,0.4273908419296454,0.3437015090416,0.7780789425559825,Assembly,0.7780789425559825,27,0.43923865300146414
19,13775,3.001105,15.332556,217.513922,4216,13813,3.005222,1.792852,217.858755,4254,9559,3.002483,2.927814,0.952897,0.71698,0.997598,8470.0,95.2897,71.698,99.7598,1.1688014987588193,1.2538854920412836,1.993337609793558,Assembly,1.993337609793558,4216,30.60617059891107
14,10108,3.002201,1.233086,49.508171,698,10010,3.005243,0.327075,37.326159,600,9410,2.997065,2.734955,0.700321,0.52171,0.980299,1298.0,70.0321,52.171,98.0299,0.7176846290489672,0.6196591691502717,1.910447918101676,Assembly,1.910447918101676,698,6.905421448357736
3,15460,3.001996,42.458947,235.86909,5925,13760,3.001991,1.470743,204.728213,4225,9535,3.008991,2.932854,0.998312,0.716189,0.997254,10150.0,99.8312,71.6189,99.7254,1.596195201591586,1.156632491197976,1.9947076966970836,Assembly,1.9947076966970836,5925,38.32470892626132
2,1456,2.999192,0.0,30.11266,60,1406,3.010286,0.0,0.176823,10,1396,3.007118,0.0,0.10092,0.073378,0.145974,70.0,10.091999999999999,7.3378,14.597399999999999,0.10091999999999998,0.073378,0.145974,Assembly,0.145974,60,4.1208791208791204
6,4212,3.000417,0.008983,44.734233,235,3978,3.00616,0.000376,0.319234,1,3977,2.999928,0.090146,0.292543,0.207613,0.414362,236.0,29.2543,20.7613,41.4362,0.2926694935939155,0.20772560074172744,0.4450203488105631,Assembly,0.4450203488105631,235,5.579297245963913
1,744,3.004034,0.0,10.457799,13,732,2.998438,0.0,10.783944,1,731,2.996622,0.0,0.051736,0.038081,0.07606,14.0,5.1735999999999995,3.8080999999999996,7.606,0.051736,0.038081,0.07606,Assembly,0.07606,13,1.747311827956989
3,2091,2.991937,0.0,0.204172,42,2052,3.001691,0.0,55.53471,3,2049,2.988659,0.0,0.144829,0.106882,0.212631,45.0,14.4829,10.6882,21.263099999999998,0.144829,0.106882,0.212631,Assembly,0.212631,42,2.008608321377331
17,5880,2.998383,0.095789,6.535098,125,5768,2.994004,0.01797,12.87007,13,5755,3.008449,0.388211,0.407785,0.299761,0.601713,138.0,40.7785,29.9761,60.1713,0.4091338472523178,0.3051424769384098,0.7337422442271152,Assembly,0.7337422442271152,125,2.1258503401360542
11,9884,2.995164,1.24852,48.194193,705,10206,2.995576,0.332102,103.74854,1027,9179,2.991595,2.643771,0.682178,0.530712,0.954371,1732.0,68.2178,53.0712,95.4371,0.6997589620255331,0.6301666051307606,1.8535085490121723,Assembly,1.8535085490121723,705,7.132739781464995
7,5584,3.002847,0.047059,9.134331,0,5592,3.004127,0.018794,6.221777,8,5584,2.996539,0.369797,0.388146,0.291651,0.580996,8.0,38.8146,29.1651,58.099599999999995,0.38880865858132796,0.29727924026602526,0.7067627052903047,Assembly,0.7067627052903047,0,0.0
5,9276,2.993394,0.862709,23.025567,644,8748,2.996444,0.187479,6.413757,116,8632,2.997847,2.149316,0.641108,0.454538,0.89961,760.0,64.1108,45.4538,89.961,0.6532561867876251,0.5106823469636131,1.6305850807814468,Assembly,1.6305850807814468,644,6.942647692971109
17,3440,3.001606,0.0,2.159948,15,3575,2.998611,0.0,27.147113,150,3425,2.990362,0.013954,0.23879,0.185961,0.355694,165.0,23.879,18.5961,35.5694,0.23879,0.185961,0.3604397080658332,Assembly,0.3604397080658332,15,0.436046511627907
17,11815,2.9959,2.400964,132.899839,2321,12733,2.998743,1.057162,143.402747,3239,9494,3.00557,2.92483,0.819365,0.662336,0.991967,5560.0,81.9365,66.23360000000001,99.1967,0.8531740354248808,0.978924365228891,1.9866917615157562,Assembly,1.9866917615157562,2321,19.644519678374948
17,11747,3.003862,3.511268,117.185418,2243,12461,3.000769,0.980842,173.542949,2957,9504,3.00132,2.887372,0.816558,0.648871,0.991625,5200.0,81.6558,64.8871,99.1625,0.8660017168563339,0.9426038104186831,1.9736104227791946,Assembly,1.9736104227791946,2243,19.094236826423767
12,5439,3.001762,0.048411,28.829559,482,4963,3.003252,0.002139,10.426823,6,4957,2.993106,0.227985,0.377761,0.25877,0.515549,488.0,37.7761,25.877,51.5549,0.3784426966909766,0.2594105664536037,0.593085925138955,Assembly,0.593085925138955,482,8.861923147637434
15,12410,3.006486,4.875215,166.789951,2919,12495,2.999629,0.794512,195.091534,3004,9491,3.001343,2.889681,0.859937,0.649935,0.990395,5923.0,85.99369999999999,64.9935,99.0395,0.9285870574931196,0.8878675545514656,1.9731657058467027,Assembly,1.9731657058467027,2919,23.521353746978242
14,759,2.99827,0.0,47.799057,52,710,3.018595,0.0,4.928872,3,707,2.985387,0.0,0.052632,0.037208,0.073464,55.0,5.263199999999999,3.7207999999999997,7.3464,0.05263199999999999,0.037208,0.073464,Assembly,0.073464,52,6.851119894598155
8,5664,2.998632,0.089857,34.764469,18,5680,2.9987,0.007147,1.261788,34,5646,2.998168,0.347706,0.392789,0.295192,0.587995,52.0,39.2789,29.5192,58.7995,0.39405431613809017,0.2973323125029947,0.7062486311264579,Assembly,0.7062486311264579,18,0.31779661016949157
4,5840,3.007045,0.107769,1.279339,14,5944,2.997769,0.009676,13.548032,118,5826,3.006223,0.519547,0.406102,0.307949,0.608625,132.0,40.6102,30.7949,60.8625,0.4076195429280505,0.3108466722791348,0.7853211723147077,Assembly,0.7853211723147077,14,0.2397260273972603
1,10472,2.999739,1.209233,64.26309,996,9968,3.006731,0.318446,58.290805,492,9476,3.006123,2.921987,0.724881,0.518947,0.990189,1488.0,72.4881,51.89470000000001,99.0189,0.7419087444118009,0.6143120420216386,1.98394686685966,Assembly,1.98394686685966,996,9.511077158135981
17,7230,2.999072,0.244891,20.429593,50,7200,3.009671,0.038199,1.24929,20,7180,3.000949,0.843106,0.501262,0.376219,0.748928,70.0,50.1262,37.621900000000004,74.89280000000001,0.5047104184245305,0.3876584567373576,1.0356654906515945,Assembly,1.0356654906515945,50,0.6915629322268326
15,11010,2.998696,1.833628,82.412861,1511,10830,3.001219,0.448267,72.663169,1331,9499,2.998492,2.885018,0.762568,0.564284,0.990192,2842.0,76.2568,56.4284,99.0192,0.7883881264192439,0.6985265443934414,1.9713768353643335,Assembly,1.9713768353643335,1511,13.723887375113533
3,1512,3.000585,0.0,8.015332,10,1504,2.998617,0.0,15.763854,2,1502,3.014655,0.0,0.10495,0.078297,0.157391,12.0,10.495000000000001,7.829700000000001,15.7391,0.10495000000000002,0.078297,0.157391,Assembly,0.157391,10,0.6613756613756614
9,6008,2.994033,0.063699,36.432399,496,5528,2.992884,0.007295,0.218337,16,5512,3.007424,0.370104,0.415612,0.286846,0.575635,512.0,41.5612,28.6846,57.5635,0.4165089737770035,0.289030634071547,0.7015061149489124,Assembly,0.7015061149489124,496,8.255659121171771
17,11407,2.995716,3.654209,125.159994,1890,12172,3.001277,0.658876,144.085433,2655,9517,2.998261,2.86149,0.790149,0.632552,0.991732,4545.0,79.0149,63.2552,99.1732,0.84160553226409,0.8298656337936388,1.9649150423750168,Assembly,1.9649150423750168,1890,16.56877356009468
5,3515,2.99519,0.00086,0.299202,19,3670,2.993816,0.0,43.151466,174,3496,3.007229,0.039794,0.243566,0.190573,0.365722,193.0,24.3566,19.057299999999998,36.5722,0.2435781100401611,0.190573,0.37925580441248147,Assembly,0.37925580441248147,19,0.5405405405405406
18,9590,3.003454,0.984099,17.834852,404,9688,3.000814,0.22989,31.016411,502,9186,2.99054,2.551811,0.665109,0.504722,0.954741,906.0,66.51089999999999,50.4722,95.47409999999999,0.6789665330378089,0.5735671715843643,1.8226032649549828,Assembly,1.8226032649549828,404,4.212721584984359
4,2788,3.009212,0.0,0.849924,12,2940,2.988474,0.0,41.311817,164,2776,2.999809,0.002324,0.194049,0.15197,0.289522,176.0,19.4049,15.197,28.9522,0.19404900000000003,0.15197,0.2903123845166258,Assembly,0.2903123845166258,12,0.430416068866571
11,11280,3.001528,1.908679,105.050904,1776,11728,2.996695,0.617365,122.064735,2224,9504,2.989066,2.836809,0.780336,0.610027,0.987523,4000.0,78.0336,61.0027,98.7523,0.8072129527263742,0.7949093322248948,1.952312117996858,Assembly,1.952312117996858,1776,15.74468085106383
5,3705,3.005085,0.000202,8.187809,30,3705,2.993056,0.0,7.997181,30,3675,3.010126,0.024563,0.257511,0.192529,0.384832,60.0,25.751099999999997,19.2529,38.483200000000004,0.25751384445129366,0.192529,0.39318579297843353,Assembly,0.39318579297843353,30,0.8097165991902834
1,703,3.023293,0.0,0.89619,4,732,2.993117,0.0,37.411757,33,699,2.986084,0.0,0.049158,0.038,0.072654,37.0,4.9158,3.8,7.2654,0.049158,0.038,0.072654,Assembly,0.072654,4,0.5689900426742532
2,1502,2.998988,0.0,51.712182,84,1418,2.99198,0.0,0.027443,0,1418,3.009187,0.0,0.103939,0.073657,0.148161,84.0,10.3939,7.3657,14.816099999999999,0.103939,0.073657,0.148161,Assembly,0.148161,84,5.59254327563249
15,10425,2.995938,1.775223,52.701702,894,11415,3.002346,0.694801,111.836777,1884,9531,3.00028,2.894686,0.720976,0.595026,0.993976,2778.0,72.0976,59.50260000000001,99.3976,0.7459736997964415,0.8030980956195917,1.9784488893689542,Assembly,1.9784488893689542,894,8.575539568345324
11,9898,3.001282,1.030313,41.703099,401,10010,3.000926,0.351045,43.36148,513,9497,2.994039,2.874956,0.686294,0.521118,0.988449,914.0,68.62939999999999,52.111799999999995,98.8449,0.7008022928006064,0.6262454664353959,1.966211783296223,Assembly,1.966211783296223,401,4.051323499696909
12,9228,2.995272,0.870756,51.735143,525,8748,2.996826,0.170714,6.11639,45,8703,2.997418,2.183551,0.63983,0.455074,0.90672,570.0,63.983000000000004,45.5074,90.672,0.6520915001517839,0.5061977314448352,1.6493382881509322,Assembly,1.6493382881509322,525,5.689206762028609
8,10332,3.004454,1.332687,56.170358,1060,9394,2.995679,0.274491,14.151642,122,9272,2.993191,2.552369,0.716379,0.488302,0.964621,1182.0,71.6379,48.830200000000005,96.46209999999999,0.7351451547583713,0.5705038356316663,1.832673038862159,Assembly,1.832673038862159,1060,10.259388308168797
